"Offer ID","Created On","Offer Name","Categories","Cities","Merchant Name","Type","UPCs","IIDs","Price","Sales","Qty Sold","Qty Avl","Status"
"6920","2017-07-17 00:00:00","Knolla's Pizza eGift","Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
eGift Cards","Bakers Plus","Knolla's Pizza","Gift Card Offer","07675019616","73468","Variable (5-250);
Fixed
25;50;75;100;200","365","9","Unlimited","LIVE"
"6920","2017-07-17 00:00:00","Knolla's Pizza eGift","Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
eGift Cards","Bakers Plus","Knolla's Pizza","Gift Card Offer","07675019616","73468","Variable (5-250);
Fixed
25;50;75;100;200","365","9","Unlimited","LIVE"
"6919","2017-07-17 00:00:00","Skyline Chili Gift Card","Graduation;
Friend;
Occasions;
Congratulations;
$25 Gift Cards;
Husband;
Father's Day;
$100 Gift Cards;
Wife;
Valentine's Day;
Physical Gift Cards;
Housewarming;
Thank You;
Christmas;
Birthday;
Easter;
$50 Gift Cards;
Couples;
Mother's Day;
Restaurants","Bakers Plus","Skyline Chili","Physical Gift Card Offer","07675011399","63252","Variable (25-100);
Fixed
25;50;75;100","12085.15","375","Unlimited","LIVE"
"6917","2017-07-17 00:00:00","Mr. Chicken eGift","Easter;
$50 Gift Cards;
Friend;
Graduation;
$15 Gift Cards;
Birthday;
Congratulations;
$25 Gift Cards;
Wife;
$100 Gift Cards;
Thank You;
Restaurants;
Housewarming;
$20 Gift Cards;
Christmas;
eGift Cards","Bakers Plus","Mr. Chicken","Gift Card Offer","07675014865","69613","Variable (5-250);
Fixed
25;50;75;100;200","0","0","Unlimited","LIVE"
"6916","2017-07-17 00:00:00","Trio Bistro eGift","$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
eGift Cards","Bakers Plus","Trio Bistro","Gift Card Offer","07675016138","71734","Variable (5-250);
Fixed
25;50;75;100;200","475","7","Unlimited","LIVE"
"6916","2017-07-17 00:00:00","Trio Bistro eGift","$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
eGift Cards","Bakers Plus","Trio Bistro","Gift Card Offer","07675016138","71734","Variable (5-250);
Fixed
25;50;75;100;200","475","7","Unlimited","LIVE"
"6915","2017-07-17 00:00:00","Kids' Foot Locker eGift Cards","Online Shopping;
Black Friday;
Clothing;
Teacher;
Birthday;
At Home;
New Baby;
Specialty;
Back to School;
Thanksgiving;
Shopping;
Wife;
Kids & Baby;
eGift Cards","Bakers Plus","Kids Foot Locker","Gift Card Offer","07675008912","37035","
Fixed
25","1375","55","Unlimited","LIVE"
"6911","2017-07-17 00:00:00","Old Navy eGift","Women;
At Home;
$15 Gift Cards;
Husband;
Men;
Back to School;
$25 Gift Cards;
Sister;
$100 Gift Cards;
$10 Gift Cards;
Thanksgiving;
Shopping;
Online Shopping;
$20 Gift Cards;
Brother;
Clothing;
$50 Gift Cards;
Wife;
Black Friday;
eGift Cards","Bakers Plus","Old Navy","Gift Card Offer","07675012041","64315","Variable (10-250);
Fixed
25;50;75;100;200","53813.16","931","Unlimited","LIVE"
"6994","2017-07-17 00:00:00","Carrabba's Gift Card","Congratulations;
$50 Gift Cards;
Wife;
Mother's Day;
Physical Gift Cards;
Independence Day;
Graduation;
Thank You;
Christmas;
Birthday;
Retirement;
$25 Gift Cards;
Couples;
Father's Day;
Easter;
$100 Gift Cards;
Friend;
Valentine's Day;
Occasions;
Housewarming;
$20 Gift Cards;
Husband;
Anniversary;
Restaurants","Bakers Plus","Carrabba's Italian Grill","Physical Gift Card Offer","07675005901","79792","Variable (20-250);
Fixed
25;50;75;100;200","7075","173","Unlimited","LIVE"
"6993","2017-07-17 00:00:00","Grotto / La Griglia Gift Card","$50 Gift Cards;
Graduation;
Christmas;
Congratulations;
Thank You;
$100 Gift Cards;
Restaurants;
Housewarming;
Friend;
Easter;
Physical Gift Cards","Bakers Plus","Grotto / La Griglia","Physical Gift Card Offer","07675008279","34703","Variable (50-200);
Fixed
50;75;100;200","100","2","Unlimited","LIVE"
"6992","2017-07-17 00:00:00","Hollister eGift Cards","Wife;
Black Friday;
Father's Day;
$50 Gift Cards;
Husband;
Birthday;
Back to School;
Sister;
Women;
Men;
$25 Gift Cards;
Thanksgiving;
Mother's Day;
$100 Gift Cards;
Brother;
Shopping;
Clothing;
eGift Cards","Bakers Plus","Hollister","Gift Card Offer","07675013550","81559","Variable (25-500);
Fixed
25;50;75;100;200","15758.02","259","Unlimited","LIVE"
"6991","2017-07-17 00:00:00","Lane Bryant Gift Cards","Thanksgiving;
$50 Gift Cards;
Sister;
Birthday;
$15 Gift Cards;
Black Friday;
Physical Gift Cards;
$25 Gift Cards;
Teacher;
Mother's Day;
$100 Gift Cards;
Wife;
Women;
Specialty;
$20 Gift Cards;
Clothing","Bakers Plus","Lane Bryant","Physical Gift Card Offer","07675005128","73184","Variable (15-200);
Fixed
25;50;75;100;200","3434.60","48","Unlimited","LIVE"
"6991","2017-07-17 00:00:00","Lane Bryant Gift Cards","Thanksgiving;
$50 Gift Cards;
Sister;
Birthday;
$15 Gift Cards;
Black Friday;
Physical Gift Cards;
$25 Gift Cards;
Teacher;
Mother's Day;
$100 Gift Cards;
Wife;
Women;
Specialty;
$20 Gift Cards;
Clothing","Bakers Plus","Lane Bryant","Physical Gift Card Offer","07675005128","73184","Variable (15-200);
Fixed
25;50;75;100;200","3434.60","48","Unlimited","LIVE"
"6990","2017-07-17 00:00:00","Grotto / La Griglia eGift","Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
Christmas;
Graduation;
Thank You;
Congratulations;
$25 Gift Cards;
Restaurants;
$100 Gift Cards;
Friend;
eGift Cards","Bakers Plus","Grotto / La Griglia","Gift Card Offer","07675010211","60291","Variable (20-200);
Fixed
25;50;75;100;200","235","4","Unlimited","LIVE"
"6989","2017-07-17 00:00:00","Lane Bryant eGift Cards","Birthday;
$15 Gift Cards;
Black Friday;
Specialty;
$25 Gift Cards;
Teacher;
Mother's Day;
$100 Gift Cards;
Wife;
Women;
$20 Gift Cards;
Thanksgiving;
Clothing;
$50 Gift Cards;
Sister;
eGift Cards","Bakers Plus","Lane Bryant","Gift Card Offer","07675008763","73204","Variable (15-200);
Fixed
25;50;75;100;200","15865.14","206","Unlimited","LIVE"
"6989","2017-07-17 00:00:00","Lane Bryant eGift Cards","Birthday;
$15 Gift Cards;
Black Friday;
Specialty;
$25 Gift Cards;
Teacher;
Mother's Day;
$100 Gift Cards;
Wife;
Women;
$20 Gift Cards;
Thanksgiving;
Clothing;
$50 Gift Cards;
Sister;
eGift Cards","Bakers Plus","Lane Bryant","Gift Card Offer","07675008763","73204","Variable (15-200);
Fixed
25;50;75;100;200","15865.14","206","Unlimited","LIVE"
"6985","2017-07-17 00:00:00","Carrabba's eGift","Independence Day;
Graduation;
$15 Gift Cards;
Couples;
Father's Day;
Retirement;
$25 Gift Cards;
Friend;
Valentine's Day;
Occasions;
Easter;
$100 Gift Cards;
$10 Gift Cards;
Husband;
Anniversary;
Housewarming;
$20 Gift Cards;
Wife;
Mother's Day;
Restaurants;
Congratulations;
$50 Gift Cards;
Thank You;
Christmas;
Birthday;
eGift Cards","Bakers Plus","Carrabba's Italian Grill","Gift Card Offer","07675019654","80857","Variable (10-250);
Fixed
25;50;75;100;200","16295.60","327","Unlimited","LIVE"
"6981","2017-07-17 00:00:00","Papa John's Pizza eGift","Easter;
Food Delivery and Pick Up;
$20 Gift Cards;
Husband;
Birthday;
Housewarming;
$50 Gift Cards;
Couples;
Mother's Day;
Back to School;
At Home;
Friend;
Christmas;
Occasions;
Independence Day;
Graduation;
$25 Gift Cards;
Teacher;
Father's Day;
Congratulations;
$100 Gift Cards;
Wife;
Thank You;
Restaurants;
eGift Cards","Bakers Plus","Papa John's Pizza","Gift Card Offer","07675012760
07675012760","76356
65778","Variable (20-100);
Fixed
25;50;75;100","42333.99","1200","Unlimited","LIVE"
"6980","2017-07-17 00:00:00","Erbelli's eGift","$15 Gift Cards;
eGift Cards;
Congratulations;
$25 Gift Cards;
Christmas;
$100 Gift Cards;
Thank You;
Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
Friend;
Graduation;
Restaurants","Bakers Plus","Erbelli's","Gift Card Offer","07675014964","69836","Variable (5-250);
Fixed
25;50;75;100;200","25","1","Unlimited","LIVE"
"6979","2017-07-17 00:00:00","Curtis Lumber A Gift For You Gift Card","Teacher;
Shopping;
$25 Gift Cards;
Christmas;
Physical Gift Cards;
$100 Gift Cards;
Husband;
Father's Day;
Brother;
Black Friday;
Specialty;
$50 Gift Cards;
Thanksgiving;
Men","Bakers Plus","Curtis Lumber","Physical Gift Card Offer","07675011046","62447","Variable (25-250);
Fixed
25;50;75;100;200","0","0","Unlimited","LIVE"
"6974","2017-07-17 00:00:00","Rusty Pelican eGift","Easter;
$50 Gift Cards;
Christmas;
Graduation;
Thank You;
Congratulations;
$25 Gift Cards;
Restaurants;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
eGift Cards","Bakers Plus","Rusty Pelican","Gift Card Offer","07675017429","76121","Variable (20-200);
Fixed
25;50;75;100;200","125","2","Unlimited","LIVE"
"6974","2017-07-17 00:00:00","Rusty Pelican eGift","Easter;
$50 Gift Cards;
Christmas;
Graduation;
Thank You;
Congratulations;
$25 Gift Cards;
Restaurants;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
eGift Cards","Bakers Plus","Rusty Pelican","Gift Card Offer","07675017429","76121","Variable (20-200);
Fixed
25;50;75;100;200","125","2","Unlimited","LIVE"
"6973","2017-07-17 00:00:00","Curtis Lumber  Balloons eGift","Teacher;
Shopping;
$25 Gift Cards;
Christmas;
Specialty;
$100 Gift Cards;
Husband;
Father's Day;
Brother;
Black Friday;
$50 Gift Cards;
Thanksgiving;
Men;
eGift Cards","Bakers Plus","Curtis Lumber","Gift Card Offer","07675011047","62457","Variable (25-250);
Fixed
25;50;75;100;200","0","0","Unlimited","LIVE"
"6972","2017-07-17 00:00:00","Sno $25 eGift","Easter;
Friend;
Graduation;
Congratulations;
Christmas;
Thank You;
Housewarming;
Restaurants;
eGift Cards","Bakers Plus","Sno","Gift Card Offer","07675013375","66838","
Fixed
25","25","1","Unlimited","LIVE"
"6972","2017-07-17 00:00:00","Sno $25 eGift","Easter;
Friend;
Graduation;
Congratulations;
Christmas;
Thank You;
Housewarming;
Restaurants;
eGift Cards","Bakers Plus","Sno","Gift Card Offer","07675013375","66838","
Fixed
25","25","1","Unlimited","LIVE"
"6970","2017-07-17 00:00:00","Joann Stores Gift Cards","$50 Gift Cards;
Sister;
Mother's Day;
Back to School;
At Home;
$15 Gift Cards;
Black Friday;
Physical Gift Cards;
Graduation;
$25 Gift Cards;
Teacher;
Women;
Congratulations;
$100 Gift Cards;
Wife;
Thank You;
Easter;
Home Improvement;
$20 Gift Cards;
Thanksgiving;
Clothing;
Housewarming;
Specialty","Bakers Plus","JOANN","Physical Gift Card Offer","07675014706","69278","Variable (15-250);
Fixed
25;50;75;100;200","10433.15","239","Unlimited","LIVE"
"6969","2017-07-17 00:00:00","Staples Gift Cards","Thank You;
$25 Gift Cards;
Brother;
Birthday;
$100 Gift Cards;
$10 Gift Cards;
Black Friday;
Online Shopping;
$20 Gift Cards;
Husband;
Father's Day;
$50 Gift Cards;
Wife;
Men;
At Home;
$15 Gift Cards;
Thanksgiving;
Shopping","Bakers Plus","Staples®","Physical Gift Card Offer","07675010404
07675010404","60839
94691","Variable (5-500);
Fixed
25;50;75;100;200","4388.42","56","Unlimited","LIVE"
"6967","2017-07-17 00:00:00","Staples eGift Cards","$100 Gift Cards;
$10 Gift Cards;
Thanksgiving;
Shopping;
Online Shopping;
$20 Gift Cards;
Teacher;
Birthday;
Thank You;
$50 Gift Cards;
Wife;
Black Friday;
Specialty;
At Home;
$15 Gift Cards;
Husband;
Father's Day;
Back to School;
$25 Gift Cards;
Brother;
Men;
eGift Cards","Bakers Plus","Staples®","Gift Card Offer","07675010388
07675010388","69870
87961","Variable (5-200);
Fixed
25;50;75;100;200","94058.21","913","Unlimited","LIVE"
"6967","2017-07-17 00:00:00","Staples eGift Cards","$100 Gift Cards;
$10 Gift Cards;
Thanksgiving;
Shopping;
Online Shopping;
$20 Gift Cards;
Teacher;
Birthday;
Thank You;
$50 Gift Cards;
Wife;
Black Friday;
Specialty;
At Home;
$15 Gift Cards;
Husband;
Father's Day;
Back to School;
$25 Gift Cards;
Brother;
Men;
eGift Cards","Bakers Plus","Staples®","Gift Card Offer","07675010388
07675010388","69870
87961","Variable (5-200);
Fixed
25;50;75;100;200","94058.21","913","Unlimited","LIVE"
"6966","2017-07-17 00:00:00","Joann Stores eGift Cards","$25 Gift Cards;
Teacher;
Women;
Congratulations;
$100 Gift Cards;
Wife;
Thank You;
Easter;
Home Improvement;
$20 Gift Cards;
Thanksgiving;
Clothing;
Housewarming;
$50 Gift Cards;
Sister;
Mother's Day;
Back to School;
At Home;
$15 Gift Cards;
Black Friday;
Specialty;
Graduation;
eGift Cards","Bakers Plus","JOANN","Gift Card Offer","07675014705
07675014705","69277
95036","Variable (15-250);
Fixed
25;50;75;100;200","45585.38","838","Unlimited","LIVE"
"6964","2017-07-17 00:00:00","JCPenney Gift Card","Mother's Day;
Back to School;
$50 Gift Cards;
Teacher;
Men;
Shopping;
Graduation;
Sister;
Black Friday;
Thank You;
Congratulations;
$25 Gift Cards;
Husband;
Father's Day;
Women;
Easter;
$100 Gift Cards;
Brother;
Mother's Day;
Valentine's Day;
Housewarming;
Wife;
Thanksgiving;
Clothing","Bakers Plus","JCPenney","Physical Gift Card Offer","07675014339","68546","Variable (25-500);
Fixed
25;50;75;100;200","10044.49","206","Unlimited","LIVE"
"6964","2017-07-17 00:00:00","JCPenney Gift Card","Mother's Day;
Back to School;
$50 Gift Cards;
Teacher;
Men;
Shopping;
Graduation;
Sister;
Black Friday;
Thank You;
Congratulations;
$25 Gift Cards;
Husband;
Father's Day;
Women;
Easter;
$100 Gift Cards;
Brother;
Mother's Day;
Valentine's Day;
Housewarming;
Wife;
Thanksgiving;
Clothing","Bakers Plus","JCPenney","Physical Gift Card Offer","07675014339","68546","Variable (25-500);
Fixed
25;50;75;100;200","10044.49","206","Unlimited","LIVE"
"6963","2017-07-17 00:00:00","Saltgrass Steak House Gift Card","Graduation;
Friend;
Father's Day;
Retirement;
$25 Gift Cards;
Husband;
Physical Gift Cards;
Easter;
$100 Gift Cards;
Wife;
Birthday;
Housewarming;
Thank You;
Christmas;
Congratulations;
$50 Gift Cards;
Couples;
Anniversary;
Restaurants","Bakers Plus","Saltgrass Steak House","Physical Gift Card Offer","07675008288","34719","Variable (25-200);
Fixed
25;50;75;100;200","2735","51","Unlimited","LIVE"
"6962","2017-07-17 00:00:00","Freakin' Unbelievable Burgers Gift Card","$25 Gift Cards;
Friend;
Independence Day;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Physical Gift Cards;
Congratulations;
Restaurants","Bakers Plus","Freakin' Unbelievable Burgers","Physical Gift Card Offer","07675017568","76159","Variable (5-500);
Fixed
25;50;75;100;200","285","12","Unlimited","LIVE"
"6962","2017-07-17 00:00:00","Freakin' Unbelievable Burgers Gift Card","$25 Gift Cards;
Friend;
Independence Day;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Physical Gift Cards;
Congratulations;
Restaurants","Bakers Plus","Freakin' Unbelievable Burgers","Physical Gift Card Offer","07675017568","76159","Variable (5-500);
Fixed
25;50;75;100;200","285","12","Unlimited","LIVE"
"6961","2017-07-17 00:00:00","CiCi's Holiday Gift Card","Congratulations;
$25 Gift Cards;
Friend;
Physical Gift Cards;
$100 Gift Cards;
$10 Gift Cards;
Birthday;
Housewarming;
$20 Gift Cards;
Wife;
Easter;
$50 Gift Cards;
Thank You;
Kids & Baby;
Graduation;
$15 Gift Cards;
Christmas;
Restaurants","Bakers Plus","CiCis","Physical Gift Card Offer","07675011427","63498","Variable (10-100);
Fixed
25;50;75;100","6282.85","178","Unlimited","LIVE"
"6960","2017-07-17 00:00:00","JCPenney eGift Cards","$100 Gift Cards;
Wife;
Thanksgiving;
Mother's Day;
Clothing;
Housewarming;
$20 Gift Cards;
Teacher;
Men;
Shopping;
Back to School;
$50 Gift Cards;
Sister;
Black Friday;
Thank You;
Graduation;
$15 Gift Cards;
Husband;
Father's Day;
Women;
Congratulations;
$25 Gift Cards;
Brother;
Mother's Day;
Valentine's Day;
Easter;
eGift Cards","Bakers Plus","JCPenney","Gift Card Offer","07675014338","68545","Variable (10-500);
Fixed
25;50;75;100;200","88464.91","1101","Unlimited","LIVE"
"6959","2017-07-17 00:00:00","Saltgrass Steakhouse eGift","Christmas;
Graduation;
Thank You;
Congratulations;
$25 Gift Cards;
Restaurants;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
eGift Cards","Bakers Plus","Saltgrass Steak House","Gift Card Offer","07675009642","38177","Variable (20-200);
Fixed
25;50;75;100;200","6273.13","107","Unlimited","LIVE"
"6959","2017-07-17 00:00:00","Saltgrass Steakhouse eGift","Christmas;
Graduation;
Thank You;
Congratulations;
$25 Gift Cards;
Restaurants;
$100 Gift Cards;
Friend;
Housewarming;
$20 Gift Cards;
Easter;
$50 Gift Cards;
eGift Cards","Bakers Plus","Saltgrass Steak House","Gift Card Offer","07675009642","38177","Variable (20-200);
Fixed
25;50;75;100;200","6273.13","107","Unlimited","LIVE"
"6957","2017-07-17 00:00:00","W. W. Cousins eGift","Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
eGift Cards","Bakers Plus","W. W. Cousins","Gift Card Offer","07675019529","73338","Variable (5-250);
Fixed
25;50;75;100;200","425","14","Unlimited","LIVE"
"6956","2017-07-17 00:00:00","The Grill eGift","Housewarming;
$20 Gift Cards;
Christmas;
Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
Restaurants;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
eGift Cards","Bakers Plus","The Grill","Gift Card Offer","07675016204","70954","Variable (5-250);
Fixed
25;50;75;100;200","0","0","Unlimited","LIVE"
"7029","2017-07-17 00:00:00","Krispy Kreme® eGift","Mother's Day;
Congratulations;
$25 Gift Cards;
Sister;
Women;
Men;
Easter;
$100 Gift Cards;
Friend;
Husband;
Father's Day;
Housewarming;
$20 Gift Cards;
Brother;
Thank You;
eGift Cards;
Back to School;
$50 Gift Cards;
Wife;
Christmas;
Birthday;
Graduation;
$15 Gift Cards;
Teacher;
Restaurants","Bakers Plus","Krispy Kreme® Doughnut Corporation","Gift Card Offer","07675020688
07675020688","78430
107257","Variable (15-200);
Fixed
25;50;75;100;200","8474","372","Unlimited","LIVE"
"7025","2017-07-17 00:00:00","Mallorca Restaurant $50 eGift","Thank You;
Housewarming;
eGift Cards;
Easter;
Friend;
Graduation;
Congratulations;
Christmas;
Restaurants","Bakers Plus","Mallorca Restaurant","Gift Card Offer","07675014284","68402","
Fixed
50","0","0","Unlimited","LIVE"
"7021","2017-07-17 00:00:00","Jed's Fireballs & Brews eGift","Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
eGift Cards;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Restaurants","Bakers Plus","Jed's Fireballs & Brews","Gift Card Offer","07675019628","73498","Variable (5-250);
Fixed
25;50;75;100;200","145","4","Unlimited","LIVE"
"7021","2017-07-17 00:00:00","Jed's Fireballs & Brews eGift","Easter;
$50 Gift Cards;
Thank You;
Graduation;
$15 Gift Cards;
eGift Cards;
Congratulations;
$25 Gift Cards;
Friend;
$100 Gift Cards;
$10 Gift Cards;
Housewarming;
$20 Gift Cards;
Christmas;
Restaurants","Bakers Plus","Jed's Fireballs & Brews","Gift Card Offer","07675019628","73498","Variable (5-250);
Fixed
25;50;75;100;200","145","4","Unlimited","LIVE"
"7020","2017-07-17 00:00:00","Nordstrom Rack eGift Cards","$50 Gift Cards;
Husband;
Shopping;
Clothing;
Back to School;
Sister;
Men;
Father's Day;
$25 Gift Cards;
Thanksgiving;
Birthday;
$100 Gift Cards;
Brother;
Women;
Kids & Baby;
Wife;
Black Friday;
Mother's Day;
eGift Cards","Bakers Plus","Nordstrom Rack","Gift Card Offer","07675019792
07675019792
07675028756","73761
100251
92963","Variable (25-500);
Fixed
25;50;75;100;200","27530.62","268","Unlimited","LIVE"
"7018","2017-07-17 00:00:00","Childrens Museum Pittsburgh Gift Cards","$20 Gift Cards;
Vacation;
Travel;
$50 Gift Cards;
Husband;
Kids & Baby;
$15 Gift Cards;
Occasions;
$25 Gift Cards;
Christmas;
Physical Gift Cards;
$100 Gift Cards;
$10 Gift Cards;
Music & Technology;
Entertainment","Bakers Plus","Children's Museum of Pittsburgh","Physical Gift Card Offer","07675012261","64784","Variable (5-100);
Fixed
25;50;75;100","125","5","Unlimited","LIVE"
